workerid,A,B,percent,read_and_decide_time,quant,read_time_one,response
28,"""puggle""","""entand""",91,777,"""More than half""",1196,true
28,"""tecker""","""biller""",22,830,"""Fewer than half""",1140,true
28,"""boddle""","""molill""",31,698,"""Few""",1101,true
28,"""coppar""","""hunene""",46,241,"""Most""",873,true
28,"""pluset""","""stubad""",41,796,"""More than half""",1357,false
28,"""awplor""","""fasees""",39,682,"""More than half""",1139,false
28,"""kustle""","""reshix""",58,876,"""Most""",1025,true
28,"""dorder""","""coggon""",90,469,"""Few""",1124,true
28,"""tiklet""","""hullaw""",67,620,"""Many""",1259,true
28,"""cather""","""funder""",23,576,"""Most""",1439,false
28,"""dorder""","""coggon""",30,965,"""Most""",1154,false
28,"""cather""","""funder""",9,487,"""Few""",1185,true
28,"""birler""","""enciad""",28,492,"""Most""",1670,true
28,"""middor""","""drooty""",58,792,"""More than half""",1467,true
28,"""fleeve""","""scalfs""",5,1784,"""Many""",952,false
28,"""monter""","""melelt""",87,762,"""More than half""",1423,true
28,"""gukbar""","""soarse""",57,675,"""More than half""",1276,true
28,"""ingell""","""nalill""",37,525,"""Few""",1070,true
28,"""isbant""","""unairs""",91,440,"""Few""",950,true
28,"""shrile""","""athoid""",71,731,"""Most""",823,true
28,"""ingell""","""nalill""",43,1456,"""Many""",910,false
28,"""pliper""","""sesare""",22,662,"""Few""",1399,true
28,"""tiklet""","""hullaw""",80,796,"""Few""",734,true
28,"""dorder""","""coggon""",29,4853,"""Fewer than half""",1425,true
28,"""umpond""","""marire""",66,1222,"""Few""",827,true
28,"""puctor""","""recure""",18,830,"""More than half""",1201,false
28,"""monter""","""melelt""",77,1811,"""Fewer than half""",2042,false
28,"""pluset""","""stubad""",29,1132,"""Most""",701,false
28,"""monter""","""melelt""",91,1324,"""Most""",659,true
28,"""pliper""","""sesare""",30,673,"""More than half""",676,false
28,"""awplor""","""fasees""",17,1244,"""Most""",782,false
28,"""shamer""","""bloifs""",76,1458,"""More than half""",646,true
28,"""pobbit""","""spippy""",46,1159,"""Fewer than half""",356,true
28,"""puctor""","""recure""",5,1116,"""Many""",280,true
28,"""schook""","""jabant""",70,3060,"""Fewer than half""",284,true
28,"""russer""","""huttle""",49,4241,"""Many""",172,false
28,"""chevel""","""podden""",18,3069,"""Most""",1474,false
28,"""beckel""","""racual""",56,958,"""Fewer than half""",786,true
28,"""ingell""","""nalill""",2,1947,"""More than half""",1326,true
28,"""isbant""","""unairs""",34,705,"""Fewer than half""",1275,true
28,"""spunge""","""wenple""",25,605,"""Few""",1451,true
28,"""shamer""","""bloifs""",37,585,"""Many""",1111,true
28,"""tecker""","""biller""",59,411,"""Few""",1283,true
28,"""russer""","""huttle""",52,541,"""Few""",847,true
28,"""bameta""","""unzast""",31,320,"""Most""",1067,true
28,"""cosutz""","""spover""",85,778,"""More than half""",788,true
28,"""puctor""","""recure""",39,930,"""Fewer than half""",1311,false
28,"""raster""","""movell""",13,922,"""Fewer than half""",1707,true
28,"""bemble""","""squank""",24,678,"""More than half""",1998,false
28,"""menner""","""nandow""",95,1228,"""Many""",1221,true
28,"""sporer""","""firtly""",26,638,"""More than half""",1059,false
28,"""mecket""","""plumry""",63,1857,"""Fewer than half""",313,false
28,"""shurry""","""preser""",88,1667,"""Few""",2685,true
28,"""sporer""","""firtly""",9,708,"""Few""",617,true
28,"""birler""","""enciad""",38,634,"""Many""",182,true
28,"""raster""","""movell""",35,1302,"""Many""",530,true
28,"""umpond""","""marire""",24,1559,"""Many""",1269,true
28,"""shamer""","""bloifs""",52,1214,"""Fewer than half""",941,false
28,"""shurry""","""preser""",60,1012,"""Most""",1438,true
28,"""puggle""","""entand""",55,737,"""Many""",611,true
28,"""shrile""","""athoid""",81,960,"""Fewer than half""",174,false
28,"""pengyl""","""sedest""",21,1260,"""Many""",1707,true
28,"""menner""","""nandow""",36,780,"""More than half""",1231,false
28,"""chulks""","""vulhor""",58,1606,"""Fewer than half""",124,false
28,"""hadder""","""ollidy""",48,1076,"""Many""",895,true
28,"""zetten""","""unfobs""",40,1022,"""Few""",1318,true
28,"""puctor""","""recure""",29,720,"""Few""",807,true
28,"""strant""","""potind""",76,696,"""Fewer than half""",1705,false
28,"""cosutz""","""spover""",90,955,"""Most""",2058,true
28,"""isbant""","""unairs""",3,907,"""Most""",1107,false
28,"""chadop""","""shaple""",93,1482,"""Few""",1512,true
28,"""tiklet""","""hullaw""",79,1295,"""Most""",1009,true
28,"""shamer""","""bloifs""",83,1649,"""Most""",1820,true
28,"""chulks""","""vulhor""",23,901,"""Few""",754,true
28,"""shrile""","""athoid""",82,449,"""Few""",670,true
28,"""monter""","""melelt""",44,1425,"""Few""",1370,false
28,"""chadop""","""shaple""",83,793,"""Fewer than half""",1284,false
28,"""pengyl""","""sedest""",93,452,"""Most""",1334,true
28,"""menner""","""nandow""",21,1076,"""Most""",1284,false
28,"""menner""","""nandow""",5,817,"""Fewer than half""",361,true
28,"""spunge""","""wenple""",7,864,"""Many""",348,true
28,"""shurry""","""preser""",59,768,"""Fewer than half""",242,false
28,"""chadop""","""shaple""",59,856,"""Most""",841,true
28,"""pirter""","""secent""",39,721,"""Most""",842,false
28,"""schook""","""jabant""",80,907,"""Most""",1527,true
28,"""werner""","""hurmer""",6,1832,"""Many""",917,false
28,"""jallem""","""sildal""",11,1221,"""Many""",1308,false
28,"""pobbit""","""spippy""",51,706,"""Many""",2189,true
28,"""schook""","""jabant""",79,1191,"""More than half""",1130,false
28,"""dorder""","""coggon""",41,1329,"""Many""",118,true
28,"""tecker""","""biller""",10,1230,"""More than half""",1232,false
28,"""zetten""","""unfobs""",53,912,"""Most""",827,true
28,"""coppar""","""hunene""",90,860,"""Many""",758,true
28,"""pobbit""","""spippy""",4,1007,"""Few""",843,true
28,"""bemble""","""squank""",23,1028,"""Fewer than half""",2690,true
28,"""pliper""","""sesare""",30,1223,"""Many""",678,true
28,"""bemble""","""squank""",72,1847,"""Many""",1062,true
28,"""cosutz""","""spover""",57,1103,"""Few""",1563,true
28,"""middor""","""drooty""",82,842,"""Fewer than half""",1026,false
28,"""birler""","""enciad""",26,907,"""Fewer than half""",2240,true
28,"""russer""","""huttle""",19,713,"""Most""",802,true
28,"""chevel""","""podden""",12,1110,"""Fewer than half""",169,true
28,"""chadop""","""shaple""",71,1342,"""More than half""",715,true
28,"""mecket""","""plumry""",65,1026,"""Many""",1187,true
28,"""puggle""","""entand""",10,874,"""Few""",821,true
28,"""devole""","""sholly""",34,939,"""Few""",697,true
28,"""kustle""","""reshix""",82,948,"""More than half""",960,true
28,"""fleeve""","""scalfs""",52,623,"""Most""",1221,true
28,"""pirter""","""secent""",84,490,"""Many""",1517,true
28,"""zetten""","""unfobs""",72,1524,"""Fewer than half""",929,true
28,"""cather""","""funder""",62,840,"""Many""",946,true
28,"""strant""","""potind""",81,741,"""Most""",715,true
28,"""schook""","""jabant""",21,881,"""Many""",1391,false
28,"""zetten""","""unfobs""",80,3066,"""More than half""",1513,true
28,"""pirter""","""secent""",23,816,"""More than half""",1505,true
28,"""birler""","""enciad""",48,780,"""More than half""",149,true
28,"""padnet""","""fanely""",77,1017,"""Many""",124,true
28,"""beckel""","""racual""",95,656,"""More than half""",1329,true
28,"""mecket""","""plumry""",39,1024,"""Few""",1047,true
28,"""chadop""","""shaple""",73,550,"""Many""",847,true
28,"""pliper""","""sesare""",30,529,"""Fewer than half""",860,false
28,"""coamin""","""mucond""",53,3506,"""Fewer than half""",1004,false
28,"""birler""","""enciad""",79,1696,"""Few""",824,false
28,"""strant""","""potind""",88,826,"""More than half""",834,true
28,"""boddle""","""molill""",19,948,"""Many""",936,true
28,"""russer""","""huttle""",35,780,"""More than half""",874,false
28,"""raster""","""movell""",2,1622,"""Few""",1574,true
28,"""spunge""","""wenple""",57,751,"""Fewer than half""",939,false
28,"""beckel""","""racual""",7,835,"""Few""",1641,true
28,"""monter""","""melelt""",66,540,"""Many""",684,true
28,"""shamer""","""bloifs""",30,1393,"""Few""",749,true
28,"""devole""","""sholly""",38,416,"""Many""",848,true
28,"""devole""","""sholly""",12,82,"""More than half""",101,true
28,"""werner""","""hurmer""",4,1776,"""Few""",162,true
28,"""chulks""","""vulhor""",58,491,"""Many""",1060,true
28,"""pengyl""","""sedest""",96,570,"""Fewer than half""",957,true
28,"""ancits""","""smeath""",82,472,"""Most""",1096,true
28,"""coamin""","""mucond""",15,1103,"""Many""",1128,false
28,"""umpond""","""marire""",38,774,"""More than half""",458,false
28,"""menner""","""nandow""",30,1110,"""Few""",270,true
28,"""ingell""","""nalill""",25,773,"""Fewer than half""",1361,true
28,"""jallem""","""sildal""",45,827,"""Most""",1152,false
28,"""ingell""","""nalill""",2,805,"""Most""",673,false
28,"""pengyl""","""sedest""",96,759,"""More than half""",1164,true
28,"""pirter""","""secent""",19,802,"""Few""",1093,false
28,"""chulks""","""vulhor""",76,515,"""Most""",1350,true
28,"""isbant""","""unairs""",34,938,"""More than half""",1216,false
28,"""clidge""","""hensly""",61,1156,"""Fewer than half""",885,false
28,"""werner""","""hurmer""",73,1154,"""More than half""",783,true
28,"""tecker""","""biller""",81,641,"""Many""",885,true
28,"""shurry""","""preser""",82,1606,"""Many""",1324,true
28,"""cosutz""","""spover""",81,542,"""Many""",1084,true
28,"""kustle""","""reshix""",54,886,"""Fewer than half""",1551,false
28,"""bemble""","""squank""",35,708,"""Most""",3995,true
28,"""pluset""","""stubad""",35,1032,"""Fewer than half""",181,true
28,"""sporer""","""firtly""",49,1349,"""Fewer than half""",1865,true
28,"""bameta""","""unzast""",6,611,"""Few""",1422,true
28,"""bameta""","""unzast""",46,3004,"""More than half""",1257,true
28,"""gukbar""","""soarse""",34,754,"""Many""",791,true
28,"""devole""","""sholly""",26,629,"""Most""",861,false
28,"""chevel""","""podden""",47,1154,"""More than half""",1280,false
28,"""tiklet""","""hullaw""",92,964,"""Fewer than half""",699,false
28,"""chevel""","""podden""",9,1281,"""Few""",902,true
28,"""umpond""","""marire""",38,892,"""Most""",855,false
28,"""clidge""","""hensly""",30,1025,"""Many""",836,false
28,"""awplor""","""fasees""",44,1606,"""Few""",1567,true
28,"""clidge""","""hensly""",64,931,"""More than half""",989,true
28,"""coppar""","""hunene""",37,1700,"""Fewer than half""",1457,true
28,"""middor""","""drooty""",72,853,"""Most""",742,true
28,"""gukbar""","""soarse""",63,641,"""Most""",700,true
28,"""hadder""","""ollidy""",30,1986,"""Few""",769,false
28,"""schook""","""jabant""",89,1520,"""Few""",1062,false
28,"""coppar""","""hunene""",13,1106,"""More than half""",889,false
28,"""fleeve""","""scalfs""",91,643,"""Fewer than half""",751,false
28,"""beckel""","""racual""",77,735,"""Most""",520,true
28,"""shurry""","""preser""",74,803,"""More than half""",784,true
28,"""cather""","""funder""",3,1157,"""More than half""",824,false
28,"""awplor""","""fasees""",41,724,"""Fewer than half""",1257,true
29,"""glerb""","""fizzda""",20,2529,"""All""",198,true
29,"""thonk""","""krangly""",82,2304,"""Some""",2014,true
29,"""slarm""","""briddle""",11,639,"""None""",337,true
29,"""klong""","""nooty""",62,640,"""All""",192,true
29,"""dring""","""larfy""",28,560,"""None""",224,true
29,"""floom""","""plerful""",92,432,"""Some""",286,true
29,"""blek""","""orkital""",54,769,"""None""",112,true
29,"""tenk""","""glurgy""",8,657,"""All""",176,true
29,"""shurry""","""preser""",79,895,"""Fewer than half""",767,true
29,"""zetten""","""unfobs""",37,689,"""More than half""",288,true
29,"""tiklet""","""hullaw""",2,1104,"""More than half""",451,true
29,"""birler""","""enciad""",92,704,"""Many""",7041,true
29,"""coamin""","""mucond""",1,750,"""Most""",1086,true
29,"""dorder""","""coggon""",57,800,"""More than half""",577,true
29,"""werner""","""hurmer""",25,383,"""More than half""",144,true
29,"""puctor""","""recure""",33,591,"""Fewer than half""",145,true
29,"""puggle""","""entand""",89,320,"""Fewer than half""",160,true
29,"""coamin""","""mucond""",51,399,"""Many""",206,true
29,"""gukbar""","""soarse""",39,383,"""Few""",160,true
29,"""devole""","""sholly""",22,305,"""Many""",128,true
29,"""pobbit""","""spippy""",20,576,"""Many""",112,true
29,"""padnet""","""fanely""",74,625,"""More than half""",161,true
29,"""coppar""","""hunene""",58,401,"""Most""",175,false
29,"""pobbit""","""spippy""",22,416,"""Fewer than half""",144,true
29,"""schook""","""jabant""",63,800,"""Few""",112,true
29,"""mecket""","""plumry""",48,303,"""More than half""",128,true
29,"""birler""","""enciad""",63,367,"""More than half""",144,true
29,"""raster""","""movell""",3,336,"""Few""",144,true
29,"""cosutz""","""spover""",78,240,"""Many""",128,true
29,"""monter""","""melelt""",38,224,"""Most""",112,true
29,"""russer""","""huttle""",36,256,"""Fewer than half""",112,true
29,"""pengyl""","""sedest""",23,224,"""More than half""",127,true
29,"""chadop""","""shaple""",4,225,"""Most""",143,true
29,"""kustle""","""reshix""",62,223,"""Few""",96,true
29,"""clidge""","""hensly""",95,239,"""Fewer than half""",111,true
29,"""schook""","""jabant""",43,224,"""Most""",111,true
29,"""hadder""","""ollidy""",46,192,"""Most""",144,true
29,"""chevel""","""podden""",85,160,"""Most""",113,true
29,"""middor""","""drooty""",26,287,"""Many""",142,false
29,"""puctor""","""recure""",70,225,"""More than half""",128,true
29,"""beckel""","""racual""",35,192,"""Most""",144,true
29,"""cosutz""","""spover""",22,191,"""More than half""",144,true
29,"""boddle""","""molill""",94,176,"""Most""",128,false
29,"""tiklet""","""hullaw""",68,127,"""Fewer than half""",126,true
29,"""pluset""","""stubad""",12,128,"""Few""",97,true
29,"""strant""","""potind""",13,160,"""Most""",111,true
29,"""fleeve""","""scalfs""",83,144,"""Few""",96,true
29,"""cather""","""funder""",60,176,"""Many""",130,false
29,"""birler""","""enciad""",39,144,"""Few""",111,true
29,"""shurry""","""preser""",17,145,"""More than half""",110,true
29,"""beckel""","""racual""",32,191,"""Many""",112,true
29,"""werner""","""hurmer""",77,161,"""Few""",672,true
29,"""bemble""","""squank""",31,192,"""Fewer than half""",288,true
29,"""fleeve""","""scalfs""",3,271,"""More than half""",81,false
29,"""ancits""","""smeath""",20,174,"""Many""",96,true
29,"""ingell""","""nalill""",38,175,"""Fewer than half""",127,true
29,"""shamer""","""bloifs""",14,239,"""Many""",111,true
29,"""umpond""","""marire""",97,192,"""More than half""",128,false
29,"""shrile""","""athoid""",20,191,"""Few""",113,true
29,"""coamin""","""mucond""",66,256,"""Fewer than half""",113,false
29,"""puctor""","""recure""",58,223,"""Many""",111,true
29,"""schook""","""jabant""",67,224,"""Fewer than half""",110,true
29,"""mecket""","""plumry""",77,208,"""Few""",127,false
29,"""tiklet""","""hullaw""",7,224,"""Most""",96,true
29,"""pirter""","""secent""",1,191,"""Fewer than half""",128,true
29,"""russer""","""huttle""",57,256,"""Most""",112,true
29,"""puggle""","""entand""",22,128,"""Many""",128,false
29,"""pirter""","""secent""",88,240,"""Most""",95,true
29,"""ingell""","""nalill""",82,192,"""Most""",111,true
29,"""raster""","""movell""",76,239,"""Most""",129,true
29,"""padnet""","""fanely""",67,304,"""Most""",1280,true
29,"""clidge""","""hensly""",37,143,"""Most""",576,true
29,"""mecket""","""plumry""",97,192,"""Fewer than half""",1200,true
29,"""pengyl""","""sedest""",21,544,"""Most""",160,true
29,"""birler""","""enciad""",91,11313,"""Most""",1024,true
29,"""birler""","""enciad""",40,15,"""Fewer than half""",767,true
29,"""ingell""","""nalill""",39,113,"""Many""",656,true
29,"""raster""","""movell""",20,161,"""Fewer than half""",160,false
29,"""monter""","""melelt""",77,144,"""Few""",128,true
29,"""sporer""","""firtly""",62,208,"""Most""",128,true
29,"""spunge""","""wenple""",25,224,"""Few""",113,false
29,"""monter""","""melelt""",24,192,"""Many""",95,true
29,"""awplor""","""fasees""",63,160,"""Most""",112,true
29,"""padnet""","""fanely""",18,144,"""Many""",128,false
29,"""chulks""","""vulhor""",95,160,"""Few""",113,true
29,"""sporer""","""firtly""",86,160,"""More than half""",129,true
29,"""kustle""","""reshix""",40,177,"""Most""",112,true
29,"""pengyl""","""sedest""",96,177,"""Many""",128,true
29,"""coppar""","""hunene""",83,193,"""More than half""",111,true
29,"""chadop""","""shaple""",42,192,"""More than half""",511,true
29,"""sporer""","""firtly""",77,160,"""Many""",80,true
29,"""ancits""","""smeath""",43,159,"""Few""",128,true
29,"""isbant""","""unairs""",81,145,"""Few""",112,true
29,"""spunge""","""wenple""",8,209,"""Most""",111,false
29,"""monter""","""melelt""",27,208,"""More than half""",78,true
29,"""strant""","""potind""",63,207,"""Few""",128,true
